id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
74880,environ2,408421782,128,207,CO,2.145,"2016-08-11 00:00:39",noraw,0
74926,environ2,408421782,128,208,CO,2.168,"2016-08-11 00:01:50",noraw,0
74973,environ2,408421782,128,209,CO,2.381,"2016-08-11 00:03:01",noraw,0
75020,environ2,408421782,128,210,CO,2.255,"2016-08-11 00:04:12",noraw,0
75090,environ2,408421782,128,212,CO,2.229,"2016-08-11 00:06:34",noraw,0
75133,environ2,408421782,128,213,CO,2.623,"2016-08-11 00:07:46",noraw,0
75239,environ2,408421782,128,217,CO,2.752,"2016-08-11 00:12:30",noraw,0
75529,environ2,408421782,128,227,CO,2.032,"2016-08-11 00:24:22",noraw,0
75627,environ2,408421782,128,231,CO,2.000,"2016-08-11 00:29:06",noraw,0
75704,environ2,408421782,128,234,CO,1.984,"2016-08-11 00:32:40",noraw,0
75725,environ2,408421782,128,235,CO,1.919,"2016-08-11 00:33:51",noraw,0
75809,environ2,408421782,128,237,CO,1.971,"2016-08-11 00:36:13",noraw,0
75830,environ2,408421782,128,238,CO,2.119,"2016-08-11 00:37:24",noraw,0
75886,environ2,408421782,128,240,CO,1.948,"2016-08-11 00:39:46",noraw,0
75914,environ2,408421782,128,241,CO,1.890,"2016-08-11 00:40:58",noraw,0
76019,environ2,408421782,128,244,CO,1.935,"2016-08-11 00:44:31",noraw,0
76047,environ2,408421782,128,245,CO,1.955,"2016-08-11 00:45:42",noraw,0
76096,environ2,408421782,128,246,CO,1.965,"2016-08-11 00:46:54",noraw,0
76131,environ2,408421782,128,247,CO,1.984,"2016-08-11 00:48:05",noraw,0
76159,environ2,408421782,128,248,CO,2.110,"2016-08-11 00:49:16",noraw,0
76208,environ2,408421782,128,249,CO,2.206,"2016-08-11 00:50:27",noraw,0
76243,environ2,408421782,128,250,CO,2.103,"2016-08-11 00:51:38",noraw,0
76271,environ2,408421782,128,251,CO,2.055,"2016-08-11 00:52:49",noraw,0
76355,environ2,408421782,128,253,CO,1.935,"2016-08-11 00:55:12",noraw,0
76383,environ2,408421782,128,254,CO,1.961,"2016-08-11 00:56:23",noraw,0
76453,environ2,408421782,128,0,CO,1.987,"2016-08-11 00:58:45",noraw,0
76481,environ2,408421782,128,1,CO,2.116,"2016-08-11 00:59:56",noraw,0
76565,environ2,408421782,128,3,CO,2.190,"2016-08-11 01:02:18",noraw,0
76586,environ2,408421782,128,4,CO,2.084,"2016-08-11 01:03:30",noraw,0
76621,environ2,408421782,128,5,CO,2.190,"2016-08-11 01:04:41",noraw,0
76845,environ2,408421782,128,12,CO,1.932,"2016-08-11 01:12:59",noraw,0
76873,environ2,408421782,128,13,CO,1.939,"2016-08-11 01:14:10",noraw,0
76943,environ2,408421782,128,15,CO,1.974,"2016-08-11 01:16:32",noraw,0
76971,environ2,408421782,128,16,CO,1.981,"2016-08-11 01:17:43",noraw,0
77055,environ2,408421782,128,19,CO,1.977,"2016-08-11 01:21:17",noraw,0
77083,environ2,408421782,128,20,CO,1.968,"2016-08-11 01:22:28",noraw,0
77132,environ2,408421782,128,21,CO,2.023,"2016-08-11 01:23:39",noraw,0
77167,environ2,408421782,128,22,CO,2.045,"2016-08-11 01:24:51",noraw,0
77195,environ2,408421782,128,23,CO,1.968,"2016-08-11 01:26:02",noraw,0
77244,environ2,408421782,128,24,CO,2.158,"2016-08-11 01:27:13",noraw,0
77279,environ2,408421782,128,25,CO,2.006,"2016-08-11 01:28:24",noraw,0
77307,environ2,408421782,128,26,CO,2.006,"2016-08-11 01:29:35",noraw,0
