id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
45063,environ2,408421782,128,5,NO2,1.990,"2016-08-10 06:18:49",noraw,0
45238,environ2,408421782,128,12,NO2,1.987,"2016-08-10 06:27:07",noraw,0
45315,environ2,408421782,128,15,NO2,2.010,"2016-08-10 06:30:41",noraw,0
45414,environ2,408421782,128,18,NO2,1.990,"2016-08-10 06:34:14",noraw,0
45690,environ2,408421782,128,25,NO2,1.990,"2016-08-10 06:42:32",noraw,0
45704,environ2,408421782,128,25,NO2,1.990,"2016-08-10 06:42:32",noraw,0
45825,environ2,408421782,128,28,NO2,1.990,"2016-08-10 06:46:05",noraw,0
46041,environ2,408421782,128,32,NO2,1.990,"2016-08-10 06:50:50",noraw,0
46167,environ2,408421782,128,35,NO2,1.987,"2016-08-10 06:54:23",noraw,0
46188,environ2,408421782,128,35,NO2,1.987,"2016-08-10 06:54:23",noraw,0
46230,environ2,408421782,128,36,NO2,1.987,"2016-08-10 06:55:35",noraw,0
46251,environ2,408421782,128,36,NO2,1.987,"2016-08-10 06:55:35",noraw,0
46293,environ2,408421782,128,37,NO2,1.990,"2016-08-10 06:56:46",noraw,0
46314,environ2,408421782,128,37,NO2,1.990,"2016-08-10 06:56:46",noraw,0
46370,environ2,408421782,128,38,NO2,1.990,"2016-08-10 06:57:57",noraw,0
46419,environ2,408421782,128,39,NO2,2.013,"2016-08-10 06:59:08",noraw,0
46475,environ2,408421782,128,40,NO2,1.990,"2016-08-10 07:00:19",noraw,0
46489,environ2,408421782,128,40,NO2,1.990,"2016-08-10 07:00:19",noraw,0
46531,environ2,408421782,128,41,NO2,1.990,"2016-08-10 07:01:30",noraw,0
46545,environ2,408421782,128,41,NO2,1.990,"2016-08-10 07:01:30",noraw,0
46580,environ2,408421782,128,42,NO2,1.984,"2016-08-10 07:02:42",noraw,0
46594,environ2,408421782,128,42,NO2,1.984,"2016-08-10 07:02:42",noraw,0
46650,environ2,408421782,128,43,NO2,1.994,"2016-08-10 07:03:53",noraw,0
46713,environ2,408421782,128,44,NO2,2.077,"2016-08-10 07:05:04",noraw,0
46769,environ2,408421782,128,45,NO2,1.987,"2016-08-10 07:06:15",noraw,0
46820,environ2,408421782,128,46,NO2,1.994,"2016-08-10 07:07:26",noraw,0
46848,environ2,408421782,128,46,NO2,1.994,"2016-08-10 07:07:26",noraw,0
46878,environ2,408421782,128,47,NO2,1.990,"2016-08-10 07:08:37",noraw,0
46930,environ2,408421782,128,48,NO2,2.074,"2016-08-10 07:09:48",noraw,0
46975,environ2,408421782,128,49,NO2,1.990,"2016-08-10 07:11:00",noraw,0
47052,environ2,408421782,128,51,NO2,1.990,"2016-08-10 07:13:22",noraw,0
47073,environ2,408421782,128,51,NO2,1.990,"2016-08-10 07:13:22",noraw,0
47092,environ2,408421782,128,52,NO2,2.077,"2016-08-10 07:14:33",noraw,0
47134,environ2,408421782,128,53,NO2,1.990,"2016-08-10 07:15:44",noraw,0
47193,environ2,408421782,128,54,NO2,1.990,"2016-08-10 07:16:55",noraw,0
47235,environ2,408421782,128,55,NO2,1.997,"2016-08-10 07:18:07",noraw,0
47281,environ2,408421782,128,56,NO2,1.994,"2016-08-10 07:19:18",noraw,0
47318,environ2,408421782,128,57,NO2,2.061,"2016-08-10 07:20:29",noraw,0
47346,environ2,408421782,128,58,NO2,1.990,"2016-08-10 07:21:40",noraw,0
47374,environ2,408421782,128,59,NO2,2.039,"2016-08-10 07:22:51",noraw,0
47444,environ2,408421782,128,61,NO2,1.994,"2016-08-10 07:25:13",noraw,0
47479,environ2,408421782,128,62,NO2,2.000,"2016-08-10 07:26:25",noraw,0
47556,environ2,408421782,128,64,NO2,1.994,"2016-08-10 07:28:47",noraw,0
47591,environ2,408421782,128,65,NO2,1.990,"2016-08-10 07:29:58",noraw,0
47619,environ2,408421782,128,66,NO2,1.987,"2016-08-10 07:31:09",noraw,0
47661,environ2,408421782,128,67,NO2,1.990,"2016-08-10 07:32:21",noraw,0
47696,environ2,408421782,128,68,NO2,1.987,"2016-08-10 07:33:31",noraw,0
47724,environ2,408421782,128,69,NO2,1.984,"2016-08-10 07:34:43",noraw,0
47955,environ2,408421782,128,75,NO2,1.994,"2016-08-10 07:41:50",noraw,0
48564,environ2,408421782,128,93,NO2,1.984,"2016-08-10 08:03:11",noraw,0
48977,environ2,408421782,128,107,NO2,1.994,"2016-08-10 08:19:48",noraw,0
49061,environ2,408421782,128,110,NO2,1.990,"2016-08-10 08:23:21",noraw,0
49166,environ2,408421782,128,114,NO2,1.990,"2016-08-10 08:28:06",noraw,0
49390,environ2,408421782,128,0,NO2,1.994,"2016-08-10 09:47:30",noraw,0
49418,environ2,408421782,128,1,NO2,1.994,"2016-08-10 09:48:41",noraw,0
49453,environ2,408421782,128,2,NO2,1.990,"2016-08-10 09:49:52",noraw,0
49530,environ2,408421782,128,5,NO2,1.994,"2016-08-10 09:53:26",noraw,0
49593,environ2,408421782,128,7,NO2,1.990,"2016-08-10 09:55:48",noraw,0
