id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
52803,environ1,408414966,128,98,CO2,0.929,"2016-08-10 11:51:16",noraw,0
52816,environ1,408414966,128,98,CO2,0.929,"2016-08-10 11:51:16",noraw,0
53076,environ1,408414966,128,105,CO2,0.874,"2016-08-10 11:59:35",noraw,0
53214,environ1,408414966,128,108,CO2,1.035,"2016-08-10 12:03:09",noraw,0
53220,environ1,408414966,128,108,CO2,1.035,"2016-08-10 12:03:09",noraw,0
53334,environ1,408414966,128,111,CO2,0.906,"2016-08-10 12:06:42",noraw,0
53369,environ1,408414966,128,112,CO2,0.897,"2016-08-10 12:07:53",noraw,0
53479,environ1,408414966,128,114,CO2,0.845,"2016-08-10 12:10:16",noraw,0
53487,environ1,408414966,128,114,CO2,0.845,"2016-08-10 12:10:16",noraw,0
53525,environ1,408414966,128,115,CO2,0.861,"2016-08-10 12:11:27",noraw,0
53646,environ1,408414966,128,118,CO2,0.874,"2016-08-10 12:15:01",noraw,0
53681,environ1,408414966,128,119,CO2,0.903,"2016-08-10 12:16:12",noraw,0
53787,environ1,408414966,128,121,CO2,1.016,"2016-08-10 12:18:35",noraw,0
53814,environ1,408414966,128,122,CO2,0.865,"2016-08-10 12:19:46",noraw,0
53936,environ1,408414966,128,125,CO2,0.890,"2016-08-10 12:23:20",noraw,0
53944,environ1,408414966,128,125,CO2,0.890,"2016-08-10 12:23:20",noraw,0
53998,environ1,408414966,128,126,CO2,0.868,"2016-08-10 12:24:31",noraw,0
54098,environ1,408414966,128,128,CO2,1.090,"2016-08-10 12:26:54",noraw,0
54125,environ1,408414966,128,128,CO2,1.090,"2016-08-10 12:26:54",noraw,0
54391,environ1,408414966,128,135,CO2,0.887,"2016-08-10 12:35:13",noraw,0
54412,environ1,408414966,128,135,CO2,0.887,"2016-08-10 12:35:13",noraw,0
54725,environ1,408414966,128,143,CO2,0.926,"2016-08-10 12:44:43",noraw,0
55349,environ1,408414966,128,160,CO2,0.900,"2016-08-10 13:04:54",noraw,0
55628,environ1,408414966,128,167,CO2,0.887,"2016-08-10 13:13:13",noraw,0
55756,environ1,408414966,128,170,CO2,0.945,"2016-08-10 13:16:46",noraw,0
55787,environ1,408414966,128,171,CO2,0.942,"2016-08-10 13:17:58",noraw,0
55875,environ1,408414966,128,173,CO2,0.894,"2016-08-10 13:20:20",noraw,0
55915,environ1,408414966,128,174,CO2,0.903,"2016-08-10 13:21:32",noraw,0
56007,environ1,408414966,128,177,CO2,0.958,"2016-08-10 13:25:06",noraw,0
56130,environ1,408414966,128,180,CO2,0.997,"2016-08-10 13:28:39",noraw,0
56151,environ1,408414966,128,181,CO2,0.965,"2016-08-10 13:29:50",noraw,0
56228,environ1,408414966,128,183,CO2,0.971,"2016-08-10 13:32:13",noraw,0
56249,environ1,408414966,128,184,CO2,0.900,"2016-08-10 13:33:24",noraw,0
56291,environ1,408414966,128,185,CO2,0.897,"2016-08-10 13:34:36",noraw,0
56347,environ1,408414966,128,187,CO2,0.897,"2016-08-10 13:36:58",noraw,0
56389,environ1,408414966,128,188,CO2,0.900,"2016-08-10 13:38:10",noraw,0
56466,environ1,408414966,128,190,CO2,0.897,"2016-08-10 13:40:32",noraw,0
56494,environ1,408414966,128,191,CO2,1.084,"2016-08-10 13:41:43",noraw,0
56578,environ1,408414966,128,194,CO2,0.906,"2016-08-10 13:45:17",noraw,0
56613,environ1,408414966,128,195,CO2,0.994,"2016-08-10 13:46:29",noraw,0
56690,environ1,408414966,128,198,CO2,1.148,"2016-08-10 13:50:03",noraw,0
56879,environ1,408414966,128,205,CO2,1.152,"2016-08-10 13:58:21",noraw,0
57292,environ1,408414966,128,219,CO2,0.919,"2016-08-10 14:14:59",noraw,0
57544,environ1,408414966,128,226,CO2,1.126,"2016-08-10 14:23:18",noraw,0
57656,environ1,408414966,128,229,CO2,0.952,"2016-08-10 14:26:51",noraw,0
57768,environ1,408414966,128,232,CO2,0.932,"2016-08-10 14:30:25",noraw,0
57810,environ1,408414966,128,233,CO2,1.155,"2016-08-10 14:31:37",noraw,0
57901,environ1,408414966,128,235,CO2,1.155,"2016-08-10 14:34:00",noraw,0
57929,environ1,408414966,128,236,CO2,0.932,"2016-08-10 14:35:10",noraw,0
58034,environ1,408414966,128,239,CO2,1.152,"2016-08-10 14:38:44",noraw,0
58069,environ1,408414966,128,240,CO2,0.910,"2016-08-10 14:39:56",noraw,0
58160,environ1,408414966,128,242,CO2,0.952,"2016-08-10 14:42:18",noraw,0
58181,environ1,408414966,128,243,CO2,0.935,"2016-08-10 14:43:30",noraw,0
58279,environ1,408414966,128,246,CO2,1.116,"2016-08-10 14:47:04",noraw,0
58321,environ1,408414966,128,247,CO2,0.923,"2016-08-10 14:48:15",noraw,0
58384,environ1,408414966,128,249,CO2,1.097,"2016-08-10 14:50:37",noraw,0
58412,environ1,408414966,128,250,CO2,1.145,"2016-08-10 14:51:49",noraw,0
58489,environ1,408414966,128,253,CO2,0.923,"2016-08-10 14:55:23",noraw,0
58846,environ1,408414966,128,10,CO2,1.135,"2016-08-10 15:10:48",noraw,0
58937,environ1,408414966,128,14,CO2,0.923,"2016-08-10 15:15:33",noraw,0
58979,environ1,408414966,128,15,CO2,1.045,"2016-08-10 15:16:44",noraw,0
59777,environ1,408414966,128,45,CO2,0.923,"2016-08-10 15:52:18",noraw,0
60015,environ1,408414966,128,52,CO2,1.077,"2016-08-10 16:00:36",noraw,0
60141,environ1,408414966,128,55,CO2,0.935,"2016-08-10 16:04:09",noraw,0
60295,environ1,408414966,128,59,CO2,1.048,"2016-08-10 16:08:54",noraw,0
60410,environ1,408414966,128,62,CO2,0.890,"2016-08-10 16:12:28",noraw,0
60544,environ1,408414966,128,65,CO2,1.094,"2016-08-10 16:16:01",noraw,0
60579,environ1,408414966,128,66,CO2,0.984,"2016-08-10 16:17:12",noraw,0
60663,environ1,408414966,128,68,CO2,0.939,"2016-08-10 16:19:35",noraw,0
60705,environ1,408414966,128,69,CO2,0.926,"2016-08-10 16:20:46",noraw,0
60789,environ1,408414966,128,71,CO2,0.903,"2016-08-10 16:23:08",noraw,0
60794,environ1,408414966,128,71,CO2,0.903,"2016-08-10 16:23:08",noraw,0
60822,environ1,408414966,128,72,CO2,0.981,"2016-08-10 16:24:19",noraw,0
60826,environ1,408414966,128,72,CO2,0.981,"2016-08-10 16:24:19",noraw,0
60931,environ1,408414966,128,75,CO2,1.042,"2016-08-10 16:27:53",noraw,0
60970,environ1,408414966,128,76,CO2,1.103,"2016-08-10 16:29:04",noraw,0
61090,environ1,408414966,128,78,CO2,0.939,"2016-08-10 16:31:26",noraw,0
61133,environ1,408414966,128,79,CO2,0.923,"2016-08-10 16:32:37",noraw,0
61249,environ1,408414966,128,82,CO2,1.061,"2016-08-10 16:36:11",noraw,0
61252,environ1,408414966,128,82,CO2,1.061,"2016-08-10 16:36:11",noraw,0
61287,environ1,408414966,128,83,CO2,0.923,"2016-08-10 16:37:22",noraw,0
61291,environ1,408414966,128,83,CO2,0.923,"2016-08-10 16:37:22",noraw,0
61379,environ1,408414966,128,85,CO2,0.877,"2016-08-10 16:39:44",noraw,0
61424,environ1,408414966,128,86,CO2,0.881,"2016-08-10 16:40:56",noraw,0
61548,environ1,408414966,128,88,CO2,1.055,"2016-08-10 16:43:18",noraw,0
61553,environ1,408414966,128,88,CO2,1.055,"2016-08-10 16:43:18",noraw,0
61574,environ1,408414966,128,89,CO2,0.965,"2016-08-10 16:44:29",noraw,0
61681,environ1,408414966,128,92,CO2,0.887,"2016-08-10 16:48:02",noraw,0
61855,environ1,408414966,128,95,CO2,0.894,"2016-08-10 16:51:36",noraw,0
61916,environ1,408414966,128,96,CO2,0.939,"2016-08-10 16:52:47",noraw,0
62319,environ1,408414966,128,106,CO2,0.861,"2016-08-10 17:04:39",noraw,0
62809,environ1,408414966,128,119,CO2,1.052,"2016-08-10 17:20:05",noraw,0
62830,environ1,408414966,128,119,CO2,1.052,"2016-08-10 17:20:05",noraw,0
63614,environ1,408414966,128,137,CO2,0.923,"2016-08-10 17:41:28",noraw,0
63808,environ1,408414966,128,141,CO2,0.923,"2016-08-10 17:46:13",noraw,0
63896,environ1,408414966,128,143,CO2,1.068,"2016-08-10 17:48:36",noraw,0
63931,environ1,408414966,128,144,CO2,1.071,"2016-08-10 17:49:48",noraw,0
64071,environ1,408414966,128,147,CO2,0.874,"2016-08-10 17:53:21",noraw,0
64106,environ1,408414966,128,148,CO2,1.094,"2016-08-10 17:54:33",noraw,0
64196,environ1,408414966,128,150,CO2,1.068,"2016-08-10 17:56:55",noraw,0
64217,environ1,408414966,128,151,CO2,0.871,"2016-08-10 17:58:06",noraw,0
64315,environ1,408414966,128,154,CO2,1.029,"2016-08-10 18:01:40",noraw,0
64361,environ1,408414966,128,155,CO2,0.997,"2016-08-10 18:02:51",noraw,0
64441,environ1,408414966,128,157,CO2,1.084,"2016-08-10 18:05:14",noraw,0
64469,environ1,408414966,128,158,CO2,0.865,"2016-08-10 18:06:25",noraw,0
64547,environ1,408414966,128,160,CO2,0.881,"2016-08-10 18:08:47",noraw,0
64568,environ1,408414966,128,161,CO2,0.874,"2016-08-10 18:09:58",noraw,0
64610,environ1,408414966,128,162,CO2,0.871,"2016-08-10 18:11:09",noraw,0
64667,environ1,408414966,128,164,CO2,1.097,"2016-08-10 18:13:32",noraw,0
64702,environ1,408414966,128,165,CO2,0.965,"2016-08-10 18:14:43",noraw,0
64779,environ1,408414966,128,168,CO2,0.861,"2016-08-10 18:18:17",noraw,0
64849,environ1,408414966,128,170,CO2,1.055,"2016-08-10 18:20:40",noraw,0
65263,environ1,408414966,128,186,CO2,0.868,"2016-08-10 18:39:40",noraw,0
65501,environ1,408414966,128,193,CO2,0.913,"2016-08-10 18:47:59",noraw,0
65620,environ1,408414966,128,196,CO2,0.910,"2016-08-10 18:51:33",noraw,0
65872,environ1,408414966,128,202,CO2,1.023,"2016-08-10 18:58:41",noraw,0
65900,environ1,408414966,128,203,CO2,0.877,"2016-08-10 18:59:52",noraw,0
65998,environ1,408414966,128,206,CO2,1.032,"2016-08-10 19:03:26",noraw,0
66033,environ1,408414966,128,207,CO2,0.887,"2016-08-10 19:04:37",noraw,0
66124,environ1,408414966,128,209,CO2,1.100,"2016-08-10 19:06:59",noraw,0
66145,environ1,408414966,128,210,CO2,0.894,"2016-08-10 19:08:10",noraw,0
66229,environ1,408414966,128,212,CO2,0.919,"2016-08-10 19:10:33",noraw,0
66250,environ1,408414966,128,213,CO2,1.055,"2016-08-10 19:11:44",noraw,0
66348,environ1,408414966,128,216,CO2,0.919,"2016-08-10 19:15:17",noraw,0
66390,environ1,408414966,128,217,CO2,0.955,"2016-08-10 19:16:28",noraw,0
66467,environ1,408414966,128,219,CO2,0.948,"2016-08-10 19:18:50",noraw,0
66481,environ1,408414966,128,220,CO2,0.958,"2016-08-10 19:20:02",noraw,0
66579,environ1,408414966,128,223,CO2,0.945,"2016-08-10 19:23:35",noraw,0
66621,environ1,408414966,128,224,CO2,0.906,"2016-08-10 19:24:46",noraw,0
67027,environ1,408414966,128,237,CO2,0.887,"2016-08-10 19:40:11",noraw,0
68231,environ1,408414966,128,22,CO2,0.890,"2016-08-10 20:28:48",noraw,0
68329,environ1,408414966,128,25,CO2,1.068,"2016-08-10 20:32:22",noraw,0
68364,environ1,408414966,128,26,CO2,1.052,"2016-08-10 20:33:33",noraw,0
68441,environ1,408414966,128,28,CO2,0.890,"2016-08-10 20:35:55",noraw,0
68483,environ1,408414966,128,29,CO2,0.994,"2016-08-10 20:37:06",noraw,0
68588,environ1,408414966,128,32,CO2,1.113,"2016-08-10 20:40:40",noraw,0
68693,environ1,408414966,128,35,CO2,0.923,"2016-08-10 20:44:14",noraw,0
68805,environ1,408414966,128,38,CO2,0.887,"2016-08-10 20:47:47",noraw,0
68847,environ1,408414966,128,39,CO2,0.929,"2016-08-10 20:48:58",noraw,0
68931,environ1,408414966,128,41,CO2,1.116,"2016-08-10 20:51:20",noraw,0
68952,environ1,408414966,128,42,CO2,0.900,"2016-08-10 20:52:31",noraw,0
69043,environ1,408414966,128,45,CO2,1.016,"2016-08-10 20:56:05",noraw,0
69078,environ1,408414966,128,46,CO2,1.074,"2016-08-10 20:57:16",noraw,0
69162,environ1,408414966,128,48,CO2,0.900,"2016-08-10 20:59:38",noraw,0
69190,environ1,408414966,128,49,CO2,0.890,"2016-08-10 21:00:50",noraw,0
69274,environ1,408414966,128,51,CO2,1.113,"2016-08-10 21:03:12",noraw,0
69295,environ1,408414966,128,52,CO2,0.965,"2016-08-10 21:04:23",noraw,0
69337,environ1,408414966,128,53,CO2,0.900,"2016-08-10 21:05:34",noraw,0
69386,environ1,408414966,128,55,CO2,0.884,"2016-08-10 21:07:56",noraw,0
69428,environ1,408414966,128,56,CO2,0.903,"2016-08-10 21:09:07",noraw,0
69491,environ1,408414966,128,58,CO2,1.029,"2016-08-10 21:11:30",noraw,0
69631,environ1,408414966,128,63,CO2,1.119,"2016-08-10 21:17:26",noraw,0
69876,environ1,408414966,128,72,CO2,0.887,"2016-08-10 21:28:06",noraw,0
69967,environ1,408414966,128,75,CO2,0.974,"2016-08-10 21:31:39",noraw,0
70663,environ1,408414966,128,100,CO2,0.903,"2016-08-10 22:01:18",noraw,0
70668,environ1,408414966,128,100,CO2,0.903,"2016-08-10 22:01:18",noraw,0
70790,environ1,408414966,128,103,CO2,1.023,"2016-08-10 22:04:51",noraw,0
70991,environ1,408414966,128,107,CO2,0.913,"2016-08-10 22:09:36",noraw,0
71106,environ1,408414966,128,110,CO2,1.123,"2016-08-10 22:13:10",noraw,0
71240,environ1,408414966,128,113,CO2,1.100,"2016-08-10 22:16:43",noraw,0
71278,environ1,408414966,128,114,CO2,0.900,"2016-08-10 22:17:54",noraw,0
71389,environ1,408414966,128,116,CO2,0.932,"2016-08-10 22:20:17",noraw,0
71410,environ1,408414966,128,116,CO2,0.932,"2016-08-10 22:20:17",noraw,0
71433,environ1,408414966,128,117,CO2,1.077,"2016-08-10 22:21:28",noraw,0
