id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
44624,environ1,408414966,128,252,O2,0.619,"2016-08-10 06:00:14",noraw,0
44659,environ1,408414966,128,253,O2,0.619,"2016-08-10 06:01:25",noraw,0
44687,environ1,408414966,128,254,O2,0.616,"2016-08-10 06:02:37",noraw,0
44729,environ1,408414966,128,255,O2,0.619,"2016-08-10 06:03:48",noraw,0
44792,environ1,408414966,128,1,O2,0.642,"2016-08-10 06:06:10",noraw,0
44834,environ1,408414966,128,2,O2,0.619,"2016-08-10 06:07:21",noraw,0
47418,environ1,408414966,128,67,O2,0.616,"2016-08-10 07:24:26",noraw,0
47523,environ1,408414966,128,70,O2,0.619,"2016-08-10 07:28:00",noraw,0
47635,environ1,408414966,128,73,O2,0.619,"2016-08-10 07:31:33",noraw,0
47768,environ1,408414966,128,77,O2,0.606,"2016-08-10 07:36:17",noraw,0
47803,environ1,408414966,128,78,O2,0.616,"2016-08-10 07:37:29",noraw,0
47845,environ1,408414966,128,79,O2,0.619,"2016-08-10 07:38:40",noraw,0
47887,environ1,408414966,128,80,O2,0.616,"2016-08-10 07:39:51",noraw,0
47929,environ1,408414966,128,81,O2,0.616,"2016-08-10 07:41:02",noraw,0
47971,environ1,408414966,128,82,O2,0.616,"2016-08-10 07:42:13",noraw,0
47999,environ1,408414966,128,83,O2,0.616,"2016-08-10 07:43:25",noraw,0
48034,environ1,408414966,128,84,O2,0.619,"2016-08-10 07:44:36",noraw,0
48069,environ1,408414966,128,85,O2,0.619,"2016-08-10 07:45:47",noraw,0
48104,environ1,408414966,128,86,O2,0.616,"2016-08-10 07:46:58",noraw,0
48125,environ1,408414966,128,87,O2,0.616,"2016-08-10 07:48:09",noraw,0
48160,environ1,408414966,128,88,O2,0.597,"2016-08-10 07:49:20",noraw,0
48195,environ1,408414966,128,89,O2,0.613,"2016-08-10 07:50:31",noraw,0
48230,environ1,408414966,128,90,O2,0.639,"2016-08-10 07:51:43",noraw,0
48272,environ1,408414966,128,91,O2,0.626,"2016-08-10 07:52:54",noraw,0
48307,environ1,408414966,128,92,O2,0.613,"2016-08-10 07:54:05",noraw,0
48335,environ1,408414966,128,93,O2,0.613,"2016-08-10 07:55:16",noraw,0
48370,environ1,408414966,128,94,O2,0.613,"2016-08-10 07:56:27",noraw,0
48433,environ1,408414966,128,96,O2,0.610,"2016-08-10 07:58:49",noraw,0
48461,environ1,408414966,128,97,O2,0.613,"2016-08-10 08:00:01",noraw,0
48496,environ1,408414966,128,98,O2,0.610,"2016-08-10 08:01:12",noraw,0
48531,environ1,408414966,128,99,O2,0.610,"2016-08-10 08:02:23",noraw,0
48573,environ1,408414966,128,100,O2,0.603,"2016-08-10 08:03:34",noraw,0
48622,environ1,408414966,128,101,O2,0.613,"2016-08-10 08:04:45",noraw,0
48664,environ1,408414966,128,102,O2,0.610,"2016-08-10 08:05:56",noraw,0
48685,environ1,408414966,128,103,O2,0.613,"2016-08-10 08:07:08",noraw,0
48720,environ1,408414966,128,104,O2,0.610,"2016-08-10 08:08:19",noraw,0
48769,environ1,408414966,128,106,O2,0.610,"2016-08-10 08:10:41",noraw,0
48804,environ1,408414966,128,107,O2,0.610,"2016-08-10 08:11:52",noraw,0
49035,environ1,408414966,128,116,O2,0.623,"2016-08-10 08:22:34",noraw,0
49077,environ1,408414966,128,117,O2,0.606,"2016-08-10 08:23:46",noraw,0
49112,environ1,408414966,128,118,O2,0.610,"2016-08-10 08:24:57",noraw,0
49525,environ1,408414966,128,0,O2,0.606,"2016-08-10 09:53:11",noraw,0
49567,environ1,408414966,128,0,O2,0.603,"2016-08-10 09:55:03",noraw,0
49658,environ1,408414966,128,2,O2,0.597,"2016-08-10 09:57:26",noraw,0
49700,environ1,408414966,128,3,O2,0.603,"2016-08-10 09:58:37",noraw,0
49756,environ1,408414966,128,4,O2,0.610,"2016-08-10 09:59:48",noraw,0
49840,environ1,408414966,128,6,O2,0.610,"2016-08-10 10:02:10",noraw,0
49889,environ1,408414966,128,7,O2,0.606,"2016-08-10 10:03:21",noraw,0
49938,environ1,408414966,128,8,O2,0.603,"2016-08-10 10:04:32",noraw,0
49980,environ1,408414966,128,9,O2,0.610,"2016-08-10 10:05:44",noraw,0
50008,environ1,408414966,128,10,O2,0.610,"2016-08-10 10:06:55",noraw,0
50085,environ1,408414966,128,12,O2,0.587,"2016-08-10 10:09:17",noraw,0
50127,environ1,408414966,128,13,O2,0.613,"2016-08-10 10:10:28",noraw,0
