id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
74861,city2,408519285,128,54,LUM,14.370,"2016-08-11 00:00:01",noraw,0
74875,city2,408519285,128,56,LUM,9.580,"2016-08-11 00:00:29",noraw,0
74906,city2,408519285,128,60,LUM,8.700,"2016-08-11 00:01:25",noraw,0
74920,city2,408519285,128,61,LUM,12.708,"2016-08-11 00:01:39",noraw,0
74942,city2,408519285,128,64,LUM,12.708,"2016-08-11 00:02:22",noraw,0
74956,city2,408519285,128,65,LUM,8.309,"2016-08-11 00:02:36",noraw,0
74989,city2,408519285,128,68,LUM,11.730,"2016-08-11 00:03:18",noraw,0
75003,city2,408519285,128,69,LUM,10.655,"2016-08-11 00:03:32",noraw,0
75010,city2,408519285,128,68,LUM,11.730,"2016-08-11 00:03:18",noraw,0
75057,city2,408519285,128,75,LUM,9.677,"2016-08-11 00:04:57",noraw,0
75064,city2,408519285,128,76,LUM,9.384,"2016-08-11 00:05:11",noraw,0
75078,city2,408519285,128,80,LUM,10.459,"2016-08-11 00:06:07",noraw,0
75100,city2,408519285,128,83,LUM,8.993,"2016-08-11 00:06:49",noraw,0
75114,city2,408519285,128,84,LUM,9.091,"2016-08-11 00:07:03",noraw,0
75128,city2,408519285,128,86,LUM,12.805,"2016-08-11 00:07:32",noraw,0
75149,city2,408519285,128,90,LUM,9.091,"2016-08-11 00:08:28",noraw,0
75156,city2,408519285,128,91,LUM,9.677,"2016-08-11 00:08:42",noraw,0
75177,city2,408519285,128,95,LUM,9.482,"2016-08-11 00:09:38",noraw,0
75191,city2,408519285,128,98,LUM,8.895,"2016-08-11 00:10:20",noraw,0
75220,city2,408519285,128,105,LUM,11.339,"2016-08-11 00:12:00",noraw,0
75227,city2,408519285,128,106,LUM,11.828,"2016-08-11 00:12:14",noraw,0
75265,city2,408519285,128,110,LUM,14.956,"2016-08-11 00:13:11",noraw,0
75279,city2,408519285,128,113,LUM,11.339,"2016-08-11 00:13:53",noraw,0
75314,city2,408519285,128,118,LUM,11.437,"2016-08-11 00:15:04",noraw,0
75321,city2,408519285,128,121,LUM,9.873,"2016-08-11 00:15:47",noraw,0
75349,city2,408519285,128,125,LUM,10.362,"2016-08-11 00:16:44",noraw,0
75363,city2,408519285,128,128,LUM,9.580,"2016-08-11 00:17:27",noraw,0
75377,city2,408519285,128,133,LUM,9.384,"2016-08-11 00:18:37",noraw,0
75391,city2,408519285,128,136,LUM,9.286,"2016-08-11 00:19:20",noraw,0
75412,city2,408519285,128,140,LUM,9.286,"2016-08-11 00:20:17",noraw,0
75426,city2,408519285,128,141,LUM,9.286,"2016-08-11 00:20:31",noraw,0
75447,city2,408519285,128,145,LUM,9.189,"2016-08-11 00:21:28",noraw,0
75461,city2,408519285,128,148,LUM,9.286,"2016-08-11 00:22:11",noraw,0
75503,city2,408519285,128,151,LUM,9.286,"2016-08-11 00:22:53",noraw,0
75517,city2,408519285,128,155,LUM,9.384,"2016-08-11 00:23:50",noraw,0
75524,city2,408519285,128,156,LUM,9.091,"2016-08-11 00:24:04",noraw,0
75545,city2,408519285,128,160,LUM,9.189,"2016-08-11 00:25:01",noraw,0
75559,city2,408519285,128,163,LUM,9.091,"2016-08-11 00:25:43",noraw,0
75580,city2,408519285,128,168,LUM,9.091,"2016-08-11 00:26:55",noraw,0
75587,city2,408519285,128,171,LUM,8.504,"2016-08-11 00:27:37",noraw,0
75615,city2,408519285,128,175,LUM,9.091,"2016-08-11 00:28:34",noraw,0
75636,city2,408519285,128,178,LUM,8.798,"2016-08-11 00:29:17",noraw,0
75643,city2,408519285,128,183,LUM,9.286,"2016-08-11 00:30:28",noraw,0
75657,city2,408519285,128,186,LUM,9.286,"2016-08-11 00:31:10",noraw,0
75671,city2,408519285,128,187,LUM,9.091,"2016-08-11 00:31:25",noraw,0
75678,city2,408519285,128,190,LUM,9.091,"2016-08-11 00:32:07",noraw,0
75692,city2,408519285,128,191,LUM,8.895,"2016-08-11 00:32:21",noraw,0
75720,city2,408519285,128,195,LUM,8.895,"2016-08-11 00:33:18",noraw,0
75734,city2,408519285,128,198,LUM,9.189,"2016-08-11 00:34:00",noraw,0
75762,city2,408519285,128,201,LUM,9.091,"2016-08-11 00:34:43",noraw,0
75769,city2,408519285,128,202,LUM,9.091,"2016-08-11 00:34:57",noraw,0
75783,city2,408519285,128,205,LUM,8.993,"2016-08-11 00:35:40",noraw,0
75797,city2,408519285,128,206,LUM,9.091,"2016-08-11 00:35:54",noraw,0
75825,city2,408519285,128,210,LUM,9.189,"2016-08-11 00:36:51",noraw,0
75839,city2,408519285,128,213,LUM,8.993,"2016-08-11 00:37:34",noraw,0
75860,city2,408519285,128,217,LUM,9.091,"2016-08-11 00:38:31",noraw,0
75867,city2,408519285,128,218,LUM,8.993,"2016-08-11 00:38:45",noraw,0
75874,city2,408519285,128,221,LUM,8.504,"2016-08-11 00:39:27",noraw,0
75902,city2,408519285,128,225,LUM,9.189,"2016-08-11 00:40:24",noraw,0
75923,city2,408519285,128,228,LUM,8.993,"2016-08-11 00:41:07",noraw,0
75937,city2,408519285,128,232,LUM,8.993,"2016-08-11 00:42:04",noraw,0
