id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
44614,city2,408519285,128,233,GP_HUM,40.57,"2016-08-10 06:00:07",noraw,0
44628,city2,408519285,128,234,GP_HUM,41.04,"2016-08-10 06:00:22",noraw,0
44642,city2,408519285,128,235,GP_HUM,40.73,"2016-08-10 06:00:36",noraw,0
44649,city2,408519285,128,238,GP_HUM,40.73,"2016-08-10 06:01:18",noraw,0
44663,city2,408519285,128,239,GP_HUM,40.89,"2016-08-10 06:01:33",noraw,0
44670,city2,408519285,128,241,GP_HUM,40.89,"2016-08-10 06:02:01",noraw,0
44691,city2,408519285,128,244,GP_HUM,40.73,"2016-08-10 06:02:43",noraw,0
44698,city2,408519285,128,245,GP_HUM,40.89,"2016-08-10 06:02:57",noraw,0
44705,city2,408519285,128,246,GP_HUM,40.57,"2016-08-10 06:03:12",noraw,0
44712,city2,408519285,128,247,GP_HUM,40.57,"2016-08-10 06:03:26",noraw,0
44719,city2,408519285,128,248,GP_HUM,40.25,"2016-08-10 06:03:40",noraw,0
44733,city2,408519285,128,249,GP_HUM,40.25,"2016-08-10 06:03:54",noraw,0
44747,city2,408519285,128,250,GP_HUM,40.25,"2016-08-10 06:04:09",noraw,0
44754,city2,408519285,128,253,GP_HUM,39.94,"2016-08-10 06:04:51",noraw,0
44761,city2,408519285,128,254,GP_HUM,39.94,"2016-08-10 06:05:05",noraw,0
44768,city2,408519285,128,0,GP_HUM,40.10,"2016-08-10 06:05:34",noraw,0
44782,city2,408519285,128,2,GP_HUM,39.94,"2016-08-10 06:06:02",noraw,0
44796,city2,408519285,128,3,GP_HUM,40.41,"2016-08-10 06:06:16",noraw,0
44803,city2,408519285,128,4,GP_HUM,40.10,"2016-08-10 06:06:30",noraw,0
44810,city2,408519285,128,5,GP_HUM,40.41,"2016-08-10 06:06:44",noraw,0
44824,city2,408519285,128,7,GP_HUM,40.57,"2016-08-10 06:07:12",noraw,0
44845,city2,408519285,128,9,GP_HUM,40.89,"2016-08-10 06:07:40",noraw,0
44852,city2,408519285,128,12,GP_HUM,41.52,"2016-08-10 06:08:22",noraw,0
44859,city2,408519285,128,13,GP_HUM,41.52,"2016-08-10 06:08:37",noraw,0
44866,city2,408519285,128,15,GP_HUM,41.36,"2016-08-10 06:09:05",noraw,0
44880,city2,408519285,128,17,GP_HUM,41.67,"2016-08-10 06:09:33",noraw,0
