id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
55348,environ1,408414966,128,160,CO,1.461,"2016-08-10 13:04:54",noraw,0
55627,environ1,408414966,128,167,CO,1.390,"2016-08-10 13:13:13",noraw,0
55755,environ1,408414966,128,170,CO,1.452,"2016-08-10 13:16:46",noraw,0
55786,environ1,408414966,128,171,CO,1.365,"2016-08-10 13:17:58",noraw,0
55874,environ1,408414966,128,173,CO,1.516,"2016-08-10 13:20:20",noraw,0
55914,environ1,408414966,128,174,CO,1.413,"2016-08-10 13:21:32",noraw,0
56006,environ1,408414966,128,177,CO,1.397,"2016-08-10 13:25:06",noraw,0
56129,environ1,408414966,128,180,CO,1.452,"2016-08-10 13:28:39",noraw,0
56150,environ1,408414966,128,181,CO,1.423,"2016-08-10 13:29:50",noraw,0
56227,environ1,408414966,128,183,CO,1.439,"2016-08-10 13:32:13",noraw,0
56248,environ1,408414966,128,184,CO,1.471,"2016-08-10 13:33:24",noraw,0
56290,environ1,408414966,128,185,CO,1.400,"2016-08-10 13:34:36",noraw,0
56346,environ1,408414966,128,187,CO,1.400,"2016-08-10 13:36:58",noraw,0
56388,environ1,408414966,128,188,CO,1.510,"2016-08-10 13:38:10",noraw,0
56465,environ1,408414966,128,190,CO,1.661,"2016-08-10 13:40:32",noraw,0
56493,environ1,408414966,128,191,CO,1.665,"2016-08-10 13:41:43",noraw,0
56577,environ1,408414966,128,194,CO,1.855,"2016-08-10 13:45:17",noraw,0
56612,environ1,408414966,128,195,CO,1.826,"2016-08-10 13:46:29",noraw,0
56689,environ1,408414966,128,198,CO,1.603,"2016-08-10 13:50:03",noraw,0
56878,environ1,408414966,128,205,CO,1.471,"2016-08-10 13:58:21",noraw,0
57291,environ1,408414966,128,219,CO,1.381,"2016-08-10 14:14:59",noraw,0
57543,environ1,408414966,128,226,CO,1.429,"2016-08-10 14:23:18",noraw,0
57655,environ1,408414966,128,229,CO,1.494,"2016-08-10 14:26:51",noraw,0
57767,environ1,408414966,128,232,CO,1.497,"2016-08-10 14:30:25",noraw,0
57809,environ1,408414966,128,233,CO,1.548,"2016-08-10 14:31:37",noraw,0
57900,environ1,408414966,128,235,CO,1.584,"2016-08-10 14:34:00",noraw,0
57928,environ1,408414966,128,236,CO,1.561,"2016-08-10 14:35:10",noraw,0
58033,environ1,408414966,128,239,CO,1.571,"2016-08-10 14:38:44",noraw,0
58068,environ1,408414966,128,240,CO,1.594,"2016-08-10 14:39:56",noraw,0
58159,environ1,408414966,128,242,CO,1.519,"2016-08-10 14:42:18",noraw,0
58180,environ1,408414966,128,243,CO,1.506,"2016-08-10 14:43:30",noraw,0
58278,environ1,408414966,128,246,CO,1.552,"2016-08-10 14:47:04",noraw,0
58320,environ1,408414966,128,247,CO,1.539,"2016-08-10 14:48:15",noraw,0
58383,environ1,408414966,128,249,CO,1.565,"2016-08-10 14:50:37",noraw,0
58411,environ1,408414966,128,250,CO,1.558,"2016-08-10 14:51:49",noraw,0
58488,environ1,408414966,128,253,CO,1.581,"2016-08-10 14:55:23",noraw,0
58845,environ1,408414966,128,10,CO,1.471,"2016-08-10 15:10:48",noraw,0
58936,environ1,408414966,128,14,CO,1.458,"2016-08-10 15:15:33",noraw,0
58978,environ1,408414966,128,15,CO,1.458,"2016-08-10 15:16:44",noraw,0
59776,environ1,408414966,128,45,CO,1.474,"2016-08-10 15:52:18",noraw,0
60014,environ1,408414966,128,52,CO,1.494,"2016-08-10 16:00:36",noraw,0
60140,environ1,408414966,128,55,CO,1.516,"2016-08-10 16:04:09",noraw,0
60294,environ1,408414966,128,59,CO,1.477,"2016-08-10 16:08:54",noraw,0
60409,environ1,408414966,128,62,CO,1.474,"2016-08-10 16:12:28",noraw,0
60543,environ1,408414966,128,65,CO,1.545,"2016-08-10 16:16:01",noraw,0
60578,environ1,408414966,128,66,CO,1.545,"2016-08-10 16:17:12",noraw,0
60662,environ1,408414966,128,68,CO,1.529,"2016-08-10 16:19:35",noraw,0
60704,environ1,408414966,128,69,CO,1.565,"2016-08-10 16:20:46",noraw,0
60788,environ1,408414966,128,71,CO,1.561,"2016-08-10 16:23:08",noraw,0
60793,environ1,408414966,128,71,CO,1.561,"2016-08-10 16:23:08",noraw,0
60821,environ1,408414966,128,72,CO,1.645,"2016-08-10 16:24:19",noraw,0
60825,environ1,408414966,128,72,CO,1.645,"2016-08-10 16:24:19",noraw,0
60930,environ1,408414966,128,75,CO,1.668,"2016-08-10 16:27:53",noraw,0
60969,environ1,408414966,128,76,CO,1.671,"2016-08-10 16:29:04",noraw,0
61089,environ1,408414966,128,78,CO,1.603,"2016-08-10 16:31:26",noraw,0
61132,environ1,408414966,128,79,CO,1.574,"2016-08-10 16:32:37",noraw,0
61248,environ1,408414966,128,82,CO,1.626,"2016-08-10 16:36:11",noraw,0
61286,environ1,408414966,128,83,CO,1.587,"2016-08-10 16:37:22",noraw,0
61290,environ1,408414966,128,83,CO,1.587,"2016-08-10 16:37:22",noraw,0
61378,environ1,408414966,128,85,CO,1.681,"2016-08-10 16:39:44",noraw,0
61423,environ1,408414966,128,86,CO,1.645,"2016-08-10 16:40:56",noraw,0
61547,environ1,408414966,128,88,CO,1.626,"2016-08-10 16:43:18",noraw,0
61552,environ1,408414966,128,88,CO,1.626,"2016-08-10 16:43:18",noraw,0
61573,environ1,408414966,128,89,CO,1.561,"2016-08-10 16:44:29",noraw,0
61680,environ1,408414966,128,92,CO,1.658,"2016-08-10 16:48:02",noraw,0
61854,environ1,408414966,128,95,CO,1.671,"2016-08-10 16:51:36",noraw,0
61915,environ1,408414966,128,96,CO,1.681,"2016-08-10 16:52:47",noraw,0
62318,environ1,408414966,128,106,CO,1.584,"2016-08-10 17:04:39",noraw,0
62808,environ1,408414966,128,119,CO,1.532,"2016-08-10 17:20:05",noraw,0
62829,environ1,408414966,128,119,CO,1.532,"2016-08-10 17:20:05",noraw,0
63613,environ1,408414966,128,137,CO,1.655,"2016-08-10 17:41:28",noraw,0
63807,environ1,408414966,128,141,CO,1.623,"2016-08-10 17:46:13",noraw,0
63895,environ1,408414966,128,143,CO,1.706,"2016-08-10 17:48:36",noraw,0
63930,environ1,408414966,128,144,CO,1.671,"2016-08-10 17:49:48",noraw,0
64070,environ1,408414966,128,147,CO,1.681,"2016-08-10 17:53:21",noraw,0
64105,environ1,408414966,128,148,CO,1.726,"2016-08-10 17:54:33",noraw,0
64195,environ1,408414966,128,150,CO,1.655,"2016-08-10 17:56:55",noraw,0
64216,environ1,408414966,128,151,CO,1.645,"2016-08-10 17:58:06",noraw,0
64237,environ1,408414966,128,151,CO,1.645,"2016-08-10 17:58:06",noraw,0
64314,environ1,408414966,128,154,CO,1.603,"2016-08-10 18:01:40",noraw,0
64360,environ1,408414966,128,155,CO,1.568,"2016-08-10 18:02:51",noraw,0
64440,environ1,408414966,128,157,CO,1.735,"2016-08-10 18:05:14",noraw,0
64468,environ1,408414966,128,158,CO,1.668,"2016-08-10 18:06:25",noraw,0
64546,environ1,408414966,128,160,CO,1.713,"2016-08-10 18:08:47",noraw,0
64567,environ1,408414966,128,161,CO,1.677,"2016-08-10 18:09:58",noraw,0
64609,environ1,408414966,128,162,CO,1.671,"2016-08-10 18:11:09",noraw,0
64666,environ1,408414966,128,164,CO,1.639,"2016-08-10 18:13:32",noraw,0
64701,environ1,408414966,128,165,CO,1.616,"2016-08-10 18:14:43",noraw,0
64778,environ1,408414966,128,168,CO,1.629,"2016-08-10 18:18:17",noraw,0
64848,environ1,408414966,128,170,CO,1.658,"2016-08-10 18:20:40",noraw,0
65262,environ1,408414966,128,186,CO,1.590,"2016-08-10 18:39:40",noraw,0
65500,environ1,408414966,128,193,CO,1.661,"2016-08-10 18:47:59",noraw,0
65619,environ1,408414966,128,196,CO,1.635,"2016-08-10 18:51:33",noraw,0
65871,environ1,408414966,128,202,CO,1.571,"2016-08-10 18:58:41",noraw,0
65899,environ1,408414966,128,203,CO,1.519,"2016-08-10 18:59:52",noraw,0
65997,environ1,408414966,128,206,CO,1.552,"2016-08-10 19:03:26",noraw,0
66032,environ1,408414966,128,207,CO,1.555,"2016-08-10 19:04:37",noraw,0
66123,environ1,408414966,128,209,CO,1.558,"2016-08-10 19:06:59",noraw,0
66144,environ1,408414966,128,210,CO,1.548,"2016-08-10 19:08:10",noraw,0
66228,environ1,408414966,128,212,CO,1.539,"2016-08-10 19:10:33",noraw,0
66249,environ1,408414966,128,213,CO,1.581,"2016-08-10 19:11:44",noraw,0
66347,environ1,408414966,128,216,CO,1.548,"2016-08-10 19:15:17",noraw,0
66389,environ1,408414966,128,217,CO,1.548,"2016-08-10 19:16:28",noraw,0
66466,environ1,408414966,128,219,CO,1.555,"2016-08-10 19:18:50",noraw,0
66480,environ1,408414966,128,220,CO,1.548,"2016-08-10 19:20:02",noraw,0
66578,environ1,408414966,128,223,CO,1.590,"2016-08-10 19:23:35",noraw,0
66620,environ1,408414966,128,224,CO,1.652,"2016-08-10 19:24:46",noraw,0
67026,environ1,408414966,128,237,CO,1.526,"2016-08-10 19:40:11",noraw,0
68230,environ1,408414966,128,22,CO,1.732,"2016-08-10 20:28:48",noraw,0
68328,environ1,408414966,128,25,CO,1.832,"2016-08-10 20:32:22",noraw,0
68363,environ1,408414966,128,26,CO,1.729,"2016-08-10 20:33:33",noraw,0
68440,environ1,408414966,128,28,CO,1.600,"2016-08-10 20:35:55",noraw,0
68482,environ1,408414966,128,29,CO,1.587,"2016-08-10 20:37:06",noraw,0
68587,environ1,408414966,128,32,CO,1.694,"2016-08-10 20:40:40",noraw,0
68692,environ1,408414966,128,35,CO,1.552,"2016-08-10 20:44:14",noraw,0
68804,environ1,408414966,128,38,CO,1.632,"2016-08-10 20:47:47",noraw,0
68846,environ1,408414966,128,39,CO,1.574,"2016-08-10 20:48:58",noraw,0
68930,environ1,408414966,128,41,CO,1.577,"2016-08-10 20:51:20",noraw,0
68951,environ1,408414966,128,42,CO,1.568,"2016-08-10 20:52:31",noraw,0
69042,environ1,408414966,128,45,CO,1.668,"2016-08-10 20:56:05",noraw,0
69077,environ1,408414966,128,46,CO,1.632,"2016-08-10 20:57:16",noraw,0
69161,environ1,408414966,128,48,CO,1.584,"2016-08-10 20:59:38",noraw,0
69189,environ1,408414966,128,49,CO,1.539,"2016-08-10 21:00:50",noraw,0
69273,environ1,408414966,128,51,CO,1.571,"2016-08-10 21:03:12",noraw,0
69294,environ1,408414966,128,52,CO,1.500,"2016-08-10 21:04:23",noraw,0
69336,environ1,408414966,128,53,CO,1.606,"2016-08-10 21:05:34",noraw,0
69385,environ1,408414966,128,55,CO,1.542,"2016-08-10 21:07:56",noraw,0
69427,environ1,408414966,128,56,CO,1.545,"2016-08-10 21:09:07",noraw,0
69490,environ1,408414966,128,58,CO,1.558,"2016-08-10 21:11:30",noraw,0
69630,environ1,408414966,128,63,CO,1.558,"2016-08-10 21:17:26",noraw,0
69875,environ1,408414966,128,72,CO,1.529,"2016-08-10 21:28:06",noraw,0
69966,environ1,408414966,128,75,CO,1.684,"2016-08-10 21:31:39",noraw,0
70662,environ1,408414966,128,100,CO,1.613,"2016-08-10 22:01:18",noraw,0
70667,environ1,408414966,128,100,CO,1.613,"2016-08-10 22:01:18",noraw,0
70789,environ1,408414966,128,103,CO,1.468,"2016-08-10 22:04:51",noraw,0
70990,environ1,408414966,128,107,CO,1.519,"2016-08-10 22:09:36",noraw,0
71105,environ1,408414966,128,110,CO,1.494,"2016-08-10 22:13:10",noraw,0
71239,environ1,408414966,128,113,CO,1.458,"2016-08-10 22:16:43",noraw,0
71277,environ1,408414966,128,114,CO,1.494,"2016-08-10 22:17:54",noraw,0
71388,environ1,408414966,128,116,CO,1.548,"2016-08-10 22:20:17",noraw,0
71409,environ1,408414966,128,116,CO,1.548,"2016-08-10 22:20:17",noraw,0
71432,environ1,408414966,128,117,CO,1.590,"2016-08-10 22:21:28",noraw,0
71440,environ1,408414966,128,117,CO,1.590,"2016-08-10 22:21:28",noraw,0
71532,environ1,408414966,128,120,CO,1.690,"2016-08-10 22:25:01",noraw,0
71703,environ1,408414966,128,123,CO,1.639,"2016-08-10 22:28:34",noraw,0
71743,environ1,408414966,128,124,CO,1.671,"2016-08-10 22:29:46",noraw,0
71868,environ1,408414966,128,126,CO,1.535,"2016-08-10 22:32:08",noraw,0
71872,environ1,408414966,128,126,CO,1.535,"2016-08-10 22:32:08",noraw,0
71893,environ1,408414966,128,127,CO,1.555,"2016-08-10 22:33:19",noraw,0
71914,environ1,408414966,128,127,CO,1.555,"2016-08-10 22:33:19",noraw,0
72036,environ1,408414966,128,130,CO,1.490,"2016-08-10 22:36:53",noraw,0
72087,environ1,408414966,128,131,CO,1.474,"2016-08-10 22:38:04",noraw,0
72115,environ1,408414966,128,131,CO,1.474,"2016-08-10 22:38:04",noraw,0
72206,environ1,408414966,128,133,CO,1.468,"2016-08-10 22:40:26",noraw,0
72217,environ1,408414966,128,133,CO,1.468,"2016-08-10 22:40:26",noraw,0
72238,environ1,408414966,128,134,CO,1.455,"2016-08-10 22:41:37",noraw,0
72368,environ1,408414966,128,137,CO,1.413,"2016-08-10 22:45:11",noraw,0
72388,environ1,408414966,128,137,CO,1.413,"2016-08-10 22:45:11",noraw,0
72515,environ1,408414966,128,140,CO,1.452,"2016-08-10 22:48:44",noraw,0
72573,environ1,408414966,128,141,CO,1.532,"2016-08-10 22:49:55",noraw,0
74646,environ1,408414966,128,195,CO,1.442,"2016-08-10 23:53:58",noraw,0
74763,environ1,408414966,128,198,CO,1.474,"2016-08-10 23:57:31",noraw,0
74800,environ1,408414966,128,199,CO,1.477,"2016-08-10 23:58:42",noraw,0
74898,environ1,408414966,128,201,CO,1.600,"2016-08-11 00:01:04",noraw,0
74934,environ1,408414966,128,202,CO,1.500,"2016-08-11 00:02:16",noraw,0
74962,environ1,408414966,128,202,CO,1.500,"2016-08-11 00:02:16",noraw,0
75035,environ1,408414966,128,204,CO,1.539,"2016-08-11 00:04:38",noraw,0
75049,environ1,408414966,128,204,CO,1.539,"2016-08-11 00:04:38",noraw,0
75250,environ1,408414966,128,211,CO,1.571,"2016-08-11 00:12:56",noraw,0
75292,environ1,408414966,128,212,CO,1.526,"2016-08-11 00:14:07",noraw,0
75474,environ1,408414966,128,219,CO,1.590,"2016-08-11 00:22:25",noraw,0
75495,environ1,408414966,128,219,CO,1.590,"2016-08-11 00:22:25",noraw,0
75649,environ1,408414966,128,226,CO,1.452,"2016-08-11 00:30:43",noraw,0
75747,environ1,408414966,128,229,CO,1.410,"2016-08-11 00:34:17",noraw,0
75957,environ1,408414966,128,236,CO,1.532,"2016-08-11 00:42:35",noraw,0
76069,environ1,408414966,128,239,CO,1.584,"2016-08-11 00:46:08",noraw,0
76300,environ1,408414966,128,245,CO,1.526,"2016-08-11 00:53:15",noraw,0
76335,environ1,408414966,128,246,CO,1.558,"2016-08-11 00:54:26",noraw,0
76426,environ1,408414966,128,249,CO,1.542,"2016-08-11 00:58:00",noraw,0
76531,environ1,408414966,128,252,CO,1.497,"2016-08-11 01:01:33",noraw,0
76573,environ1,408414966,128,253,CO,1.465,"2016-08-11 01:02:45",noraw,0
76664,environ1,408414966,128,0,CO,1.435,"2016-08-11 01:06:18",noraw,0
76783,environ1,408414966,128,4,CO,1.474,"2016-08-11 01:11:02",noraw,0
76895,environ1,408414966,128,7,CO,1.494,"2016-08-11 01:14:36",noraw,0
77105,environ1,408414966,128,14,CO,1.516,"2016-08-11 01:22:54",noraw,0
77217,environ1,408414966,128,17,CO,1.577,"2016-08-11 01:26:27",noraw,0
77469,environ1,408414966,128,24,CO,1.516,"2016-08-11 01:34:46",noraw,0
77504,environ1,408414966,128,25,CO,1.500,"2016-08-11 01:35:56",noraw,0
77595,environ1,408414966,128,27,CO,1.523,"2016-08-11 01:38:19",noraw,0
77623,environ1,408414966,128,28,CO,1.503,"2016-08-11 01:39:30",noraw,0
77749,environ1,408414966,128,31,CO,1.455,"2016-08-11 01:43:04",noraw,0
77840,environ1,408414966,128,33,CO,1.452,"2016-08-11 01:45:26",noraw,0
77868,environ1,408414966,128,34,CO,1.448,"2016-08-11 01:46:37",noraw,0
77903,environ1,408414966,128,35,CO,1.455,"2016-08-11 01:47:48",noraw,0
77959,environ1,408414966,128,36,CO,1.442,"2016-08-11 01:48:59",noraw,0
77994,environ1,408414966,128,37,CO,1.481,"2016-08-11 01:50:11",noraw,0
78029,environ1,408414966,128,38,CO,1.465,"2016-08-11 01:51:22",noraw,0
78120,environ1,408414966,128,40,CO,1.458,"2016-08-11 01:53:44",noraw,0
78148,environ1,408414966,128,41,CO,1.487,"2016-08-11 01:54:55",noraw,0
78232,environ1,408414966,128,43,CO,1.571,"2016-08-11 01:57:17",noraw,0
78253,environ1,408414966,128,44,CO,1.603,"2016-08-11 01:58:29",noraw,0
78295,environ1,408414966,128,45,CO,1.494,"2016-08-11 01:59:40",noraw,0
78351,environ1,408414966,128,47,CO,1.558,"2016-08-11 02:02:02",noraw,0
78400,environ1,408414966,128,48,CO,1.513,"2016-08-11 02:03:13",noraw,0
78442,environ1,408414966,128,50,CO,1.468,"2016-08-11 02:05:35",noraw,0
78470,environ1,408414966,128,51,CO,1.413,"2016-08-11 02:06:47",noraw,0
78589,environ1,408414966,128,55,CO,1.452,"2016-08-11 02:11:31",noraw,0
78813,environ1,408414966,128,62,CO,1.419,"2016-08-11 02:19:49",noraw,0
78932,environ1,408414966,128,65,CO,1.435,"2016-08-11 02:23:23",noraw,0
79163,environ1,408414966,128,72,CO,1.468,"2016-08-11 02:31:41",noraw,0
79205,environ1,408414966,128,73,CO,1.542,"2016-08-11 02:32:52",noraw,0
79289,environ1,408414966,128,75,CO,1.477,"2016-08-11 02:35:14",noraw,0
79324,environ1,408414966,128,76,CO,1.552,"2016-08-11 02:36:26",noraw,0
79478,environ1,408414966,128,80,CO,1.558,"2016-08-11 02:41:10",noraw,0
79520,environ1,408414966,128,81,CO,1.506,"2016-08-11 02:42:21",noraw,0
79548,environ1,408414966,128,82,CO,1.471,"2016-08-11 02:43:32",noraw,0
79583,environ1,408414966,128,83,CO,1.545,"2016-08-11 02:44:43",noraw,0
79632,environ1,408414966,128,84,CO,1.455,"2016-08-11 02:45:54",noraw,0
79660,environ1,408414966,128,85,CO,1.455,"2016-08-11 02:47:06",noraw,0
79695,environ1,408414966,128,86,CO,1.523,"2016-08-11 02:48:17",noraw,0
79751,environ1,408414966,128,87,CO,1.474,"2016-08-11 02:49:28",noraw,0
79755,environ1,408414966,128,87,CO,1.474,"2016-08-11 02:49:28",noraw,0
79790,environ1,408414966,128,88,CO,1.452,"2016-08-11 02:50:39",noraw,0
79825,environ1,408414966,128,89,CO,1.539,"2016-08-11 02:51:50",noraw,0
79902,environ1,408414966,128,91,CO,1.645,"2016-08-11 02:54:12",noraw,0
79923,environ1,408414966,128,92,CO,1.574,"2016-08-11 02:55:24",noraw,0
80000,environ1,408414966,128,94,CO,1.519,"2016-08-11 02:57:46",noraw,0
80028,environ1,408414966,128,95,CO,1.571,"2016-08-11 02:58:57",noraw,0
80071,environ1,408414966,128,96,CO,1.503,"2016-08-11 03:00:08",noraw,0
80106,environ1,408414966,128,97,CO,1.435,"2016-08-11 03:01:20",noraw,0
80134,environ1,408414966,128,98,CO,1.400,"2016-08-11 03:02:30",noraw,0
80176,environ1,408414966,128,99,CO,1.365,"2016-08-11 03:03:42",noraw,0
80295,environ1,408414966,128,104,CO,1.519,"2016-08-11 03:09:38",noraw,0
80372,environ1,408414966,128,106,CO,1.435,"2016-08-11 03:12:00",noraw,0
80470,environ1,408414966,128,109,CO,1.394,"2016-08-11 03:15:33",noraw,0
80505,environ1,408414966,128,110,CO,1.410,"2016-08-11 03:16:45",noraw,0
